fecha_hora,Real,ARIMA,Prophet,Random Forest
2024-07-05 20:00:00,0.0,-0.6951599322159705,-68.56815052117337,0.0
2024-07-05 20:05:00,0.0,-1.1095399131222072,-73.17076438989761,0.0
2024-07-05 20:10:00,0.0,0.36728937962182506,-76.9581844277532,0.0
2024-07-05 20:15:00,0.0,1.0417814567259982,-79.97137314499103,0.03386666744
2024-07-05 20:20:00,0.0,2.0631997334238528,-82.25379838681869,0.0
2024-07-05 20:25:00,0.0,2.065434540068528,-83.85112328053543,0.0
2024-07-05 20:30:00,0.0,2.0118608484636167,-84.81088376529807,0.0
2024-07-05 20:35:00,0.0,1.7751241020147872,-85.18215629755701,0.0
2024-07-05 20:40:00,0.0,1.6743381846927228,-85.01521816198607,0.0
2024-07-05 20:45:00,0.0,1.5964131642399262,-84.36120300253766,0.0
2024-07-05 20:50:00,0.0,1.6140784445335097,-83.27175414380521,0.0
2024-07-05 20:55:00,0.0,1.6349809493200707,-81.79867833102465,0.0
2024-07-05 21:00:00,0.0,1.664847951046945,-79.99360246383252,0.0
2024-07-05 21:05:00,0.0,1.6753634814514822,-77.90763586448747,0.0
2024-07-05 21:10:00,0.0,1.6795538352575228,-75.59104065533197,0.0
2024-07-05 21:15:00,0.0,1.6751416725771202,-73.09291255210856,0.0
2024-07-05 21:20:00,0.0,1.6714165100779115,-70.46087457703173,0.0
2024-07-05 21:25:00,0.0,1.6681739059499627,-67.74078574757056,0.0
2024-07-05 21:30:00,0.0,1.6674247746187345,-64.97646701370154,0.0
2024-07-05 21:35:00,0.0,1.667524701048392,-62.20944628148665,0.0
2024-07-05 21:40:00,0.0,1.6682757797791734,-59.47872439942262,0.0
2024-07-05 21:45:00,0.0,1.6687758535728066,-56.820563712619446,0.0
2024-07-05 21:50:00,0.0,1.6690716691682466,-54.26830064682607,0.0
2024-07-05 21:55:00,0.0,1.6690777104701304,-51.85218358123885,0.0
2024-07-05 22:00:00,0.0,1.669002610576127,-49.599237047136484,0.0
2024-07-05 22:05:00,0.0,1.6688981517905468,-47.533153132491044,0.0
2024-07-05 22:10:00,0.0,1.668843459978103,-45.67421065695246,0.0
2024-07-05 22:15:00,0.0,1.6688237304034776,-44.03922257070524,0.0
2024-07-05 22:20:00,0.0,1.66883368031918,-42.64151173694378,0.0
2024-07-05 22:25:00,0.0,1.668848188595452,-41.49091503266906,0.0
2024-07-05 22:30:00,0.0,1.668860599042993,-40.59381551198745,0.0
2024-07-05 22:35:00,0.0,1.6688653079006828,-39.95320212665158,0.0
2024-07-05 22:40:00,0.0,1.6688655231203333,-39.568756293415454,0.0
2024-07-05 22:45:00,0.0,1.668863213639389,-39.43696437369079,0.0
2024-07-05 22:50:00,0.0,1.6688611484967266,-39.551254936049546,0.0
2024-07-05 22:55:00,0.0,1.668859898004103,-39.90215948421916,0.0
2024-07-05 23:00:00,0.0,1.6688596565852665,-40.47749511949867,0.0
2024-07-05 23:05:00,0.0,1.668859880300813,-41.262567478313265,0.0
2024-07-05 23:10:00,0.0,1.6688602476773293,-42.24039208540155,0.0
2024-07-05 23:15:00,0.0,1.6688604898894739,-43.39193214965833,0.0
2024-07-05 23:20:00,0.0,1.6688605889289196,-44.69635068340801,0.0
2024-07-05 23:25:00,0.0,1.6688605740226885,-46.13127472936447,0.0
2024-07-05 23:30:00,0.0,1.668860522910958,-47.67306937579003,0.0
2024-07-05 23:35:00,0.0,1.668860475082348,-49.29711917115387,0.0
2024-07-05 23:40:00,0.0,1.6688604517026313,-50.97811449526104,0.0
2024-07-05 23:45:00,0.0,1.6688604476259188,-52.690340427316485,0.0
2024-07-05 23:50:00,0.0,1.6688604543665515,-54.40796555774783,0.0
2024-07-05 23:55:00,0.0,1.6688604622883734,-56.10532833454833,0.0
2024-07-06 00:00:00,0.0,1.6688604675556988,-57.75721841864616,0.0
2024-07-06 00:05:00,0.0,1.6688604692108873,-59.33915065159099,0.0
2024-07-06 00:10:00,0.0,1.6688604687139081,-60.82762926938062,0.0
2024-07-06 00:15:00,0.0,1.6688604674487255,-62.20040009639817,0.0
2024-07-06 00:20:00,0.0,1.6688604664489246,-63.436688535003206,0.0
