fecha_hora,Real,ARIMA,Prophet,Random Forest
2024-08-06 12:00:00,2053.166748,2050.8926381221854,2444.079342174798,2051.4513689075075
2024-08-06 12:05:00,2056.266846,2051.073799027029,2436.8395859796624,2051.4513689075075
2024-08-06 12:10:00,2057.833252,2051.3508617577036,2428.3500503205864,2051.2037337409524
2024-08-06 12:15:00,2057.166748,2051.5254475485467,2418.6929416227385,2051.560798333754
2024-08-06 12:20:00,2056.900146,2051.595959128686,2407.9499727540206,2054.011227661035
2024-08-06 12:25:00,2058.633545,2051.593524537356,2396.201800784106,2051.0194015334055
2024-08-06 12:30:00,2061.099854,2051.57078401109,2383.527485049634,2049.0851562128305
2024-08-06 12:35:00,2063.0,2051.5464332223346,2370.003969819171,2052.8817294187147
2024-08-06 12:40:00,2062.966553,2051.532647571986,2355.7055946309547,2054.850713904001
2024-08-06 12:45:00,2061.866699,2051.528060950296,2340.7036358768896,2056.2772335498903
2024-08-06 12:50:00,2059.06665,2051.5290000243904,2325.0658827611987,2056.0245425152316
2024-08-06 12:55:00,2057.333252,2051.531393237293,2308.8562502230407,2045.784447539566
2024-08-06 13:00:00,2058.099854,2051.533477314827,2292.1344314997964,2038.1831275351376
2024-08-06 13:05:00,2060.466797,2051.534540334852,2274.9555923650905,2055.2233202117986
2024-08-06 13:10:00,2062.233398,2051.5348090618445,2257.3701091575654,2059.109881457456
2024-08-06 13:15:00,2061.800049,2051.534662657519,2239.4233516216414,2056.9504978606974
2024-08-06 13:20:00,2062.233398,2051.534430218764,2221.1555124127817,2058.113607086855
2024-08-06 13:25:00,2062.033447,2051.534255866299,2202.6014833859617,2021.1268121208534
2024-08-06 13:30:00,2063.06665,2051.5341766938864,2183.7907795517017,2008.7703060024826
2024-08-06 13:35:00,2062.300049,2051.534164275555,2164.7475106185257,2005.3272494746257
2024-08-06 13:40:00,2061.966553,2051.534182173585,2145.490399784708,2046.8891873352372
2024-08-06 13:45:00,2059.766602,2051.5342036782736,2126.0328493345305,2056.2657338853237
2024-08-06 13:50:00,2057.733398,2051.534217925236,2106.383051761045,2045.0721717136787
