fecha_hora,potencia_kW,hora,dia_semana,fecha,mes
2024-06-20 00:00:00,0.0,0,3,2024-06-20,6
2024-06-20 00:05:00,0.0,0,3,2024-06-20,6
2024-06-20 00:10:00,0.0,0,3,2024-06-20,6
2024-06-20 00:15:00,0.0,0,3,2024-06-20,6
2024-06-20 00:20:00,0.0,0,3,2024-06-20,6
2024-06-20 00:25:00,0.0,0,3,2024-06-20,6
2024-06-20 00:30:00,0.0,0,3,2024-06-20,6
2024-06-20 00:35:00,0.0,0,3,2024-06-20,6
2024-06-20 00:40:00,0.0,0,3,2024-06-20,6
2024-06-20 00:45:00,0.0,0,3,2024-06-20,6
2024-06-20 00:50:00,0.0,0,3,2024-06-20,6
2024-06-20 00:55:00,0.0,0,3,2024-06-20,6
2024-06-20 01:00:00,0.0,1,3,2024-06-20,6
2024-06-20 01:05:00,0.0,1,3,2024-06-20,6
2024-06-20 01:10:00,0.0,1,3,2024-06-20,6
2024-06-20 01:15:00,0.0,1,3,2024-06-20,6
2024-06-20 01:20:00,0.0,1,3,2024-06-20,6
2024-06-20 01:25:00,0.0,1,3,2024-06-20,6
2024-06-20 01:30:00,0.0,1,3,2024-06-20,6
2024-06-20 01:35:00,0.0,1,3,2024-06-20,6
2024-06-20 01:40:00,0.0,1,3,2024-06-20,6
2024-06-20 01:45:00,0.0,1,3,2024-06-20,6
2024-06-20 01:50:00,0.0,1,3,2024-06-20,6
2024-06-20 01:55:00,0.0,1,3,2024-06-20,6
2024-06-20 02:00:00,0.0,2,3,2024-06-20,6
2024-06-20 02:05:00,0.0,2,3,2024-06-20,6
2024-06-20 02:10:00,0.0,2,3,2024-06-20,6
2024-06-20 02:15:00,0.0,2,3,2024-06-20,6
2024-06-20 02:20:00,0.0,2,3,2024-06-20,6
2024-06-20 02:25:00,0.0,2,3,2024-06-20,6
2024-06-20 02:30:00,0.0,2,3,2024-06-20,6
2024-06-20 02:35:00,0.0,2,3,2024-06-20,6
2024-06-20 02:40:00,0.0,2,3,2024-06-20,6
2024-06-20 02:45:00,0.0,2,3,2024-06-20,6
2024-06-20 02:50:00,0.0,2,3,2024-06-20,6
2024-06-20 02:55:00,0.0,2,3,2024-06-20,6
2024-06-20 03:00:00,0.0,3,3,2024-06-20,6
2024-06-20 03:05:00,0.0,3,3,2024-06-20,6
2024-06-20 03:10:00,0.0,3,3,2024-06-20,6
2024-06-20 03:15:00,0.0,3,3,2024-06-20,6
2024-06-20 03:20:00,0.0,3,3,2024-06-20,6
2024-06-20 03:25:00,0.0,3,3,2024-06-20,6
2024-06-20 03:30:00,0.0,3,3,2024-06-20,6
2024-06-20 03:35:00,0.0,3,3,2024-06-20,6
2024-06-20 03:40:00,0.0,3,3,2024-06-20,6
2024-06-20 03:45:00,0.0,3,3,2024-06-20,6
2024-06-20 03:50:00,0.0,3,3,2024-06-20,6
2024-06-20 03:55:00,0.0,3,3,2024-06-20,6
2024-06-20 04:00:00,0.0,4,3,2024-06-20,6
2024-06-20 04:05:00,0.0,4,3,2024-06-20,6
2024-06-20 04:10:00,0.0,4,3,2024-06-20,6
2024-06-20 04:15:00,0.0,4,3,2024-06-20,6
2024-06-20 04:20:00,0.0,4,3,2024-06-20,6
2024-06-20 04:25:00,0.0,4,3,2024-06-20,6
2024-06-20 04:30:00,0.0,4,3,2024-06-20,6
2024-06-20 04:35:00,0.0,4,3,2024-06-20,6
2024-06-20 04:40:00,0.0,4,3,2024-06-20,6
2024-06-20 04:45:00,0.0,4,3,2024-06-20,6
2024-06-20 04:50:00,0.0,4,3,2024-06-20,6
2024-06-20 04:55:00,0.0,4,3,2024-06-20,6
2024-06-20 05:00:00,0.0,5,3,2024-06-20,6
2024-06-20 05:05:00,0.0,5,3,2024-06-20,6
2024-06-20 05:10:00,0.0,5,3,2024-06-20,6
2024-06-20 05:15:00,0.0,5,3,2024-06-20,6
2024-06-20 05:20:00,0.0,5,3,2024-06-20,6
2024-06-20 05:25:00,0.0,5,3,2024-06-20,6
2024-06-20 05:30:00,0.0,5,3,2024-06-20,6
2024-06-20 05:35:00,0.0,5,3,2024-06-20,6
2024-06-20 05:40:00,0.0,5,3,2024-06-20,6
2024-06-20 05:45:00,0.0,5,3,2024-06-20,6
2024-06-20 05:50:00,0.0,5,3,2024-06-20,6
2024-06-20 05:55:00,0.0,5,3,2024-06-20,6
2024-06-20 06:00:00,0.0,6,3,2024-06-20,6
2024-06-20 06:05:00,0.0,6,3,2024-06-20,6
2024-06-20 06:10:00,0.0,6,3,2024-06-20,6
2024-06-20 06:15:00,0.0,6,3,2024-06-20,6
2024-06-20 06:20:00,0.0,6,3,2024-06-20,6
2024-06-20 06:25:00,0.0,6,3,2024-06-20,6
2024-06-20 06:30:00,0.0,6,3,2024-06-20,6
2024-06-20 06:35:00,0.0,6,3,2024-06-20,6
2024-06-20 06:40:00,0.0,6,3,2024-06-20,6
2024-06-20 06:45:00,0.0,6,3,2024-06-20,6
2024-06-20 06:50:00,0.0,6,3,2024-06-20,6
2024-06-20 06:55:00,0.0,6,3,2024-06-20,6
2024-06-20 07:00:00,0.0,7,3,2024-06-20,6
2024-06-20 07:05:00,0.0,7,3,2024-06-20,6
2024-06-20 07:10:00,0.0,7,3,2024-06-20,6
2024-06-20 07:15:00,0.0,7,3,2024-06-20,6
2024-06-20 07:20:00,0.0,7,3,2024-06-20,6
2024-06-20 07:25:00,0.0,7,3,2024-06-20,6
2024-06-20 07:30:00,0.0,7,3,2024-06-20,6
2024-06-20 07:35:00,0.0,7,3,2024-06-20,6
2024-06-20 07:40:00,0.0,7,3,2024-06-20,6
2024-06-20 07:45:00,0.0,7,3,2024-06-20,6
2024-06-20 07:50:00,0.048299999239999995,7,3,2024-06-20,6
2024-06-20 07:55:00,0.06730000305,7,3,2024-06-20,6
2024-06-20 08:00:00,0.06790000153,8,3,2024-06-20,6
2024-06-20 08:05:00,0.0,8,3,2024-06-20,6
2024-06-20 08:10:00,0.0,8,3,2024-06-20,6
2024-06-20 08:15:00,0.2115,8,3,2024-06-20,6
2024-06-20 08:20:00,0.2433000031,8,3,2024-06-20,6
2024-06-20 08:25:00,0.3997999878,8,3,2024-06-20,6
2024-06-20 08:30:00,0.3837999878,8,3,2024-06-20,6
2024-06-20 08:35:00,0.3816999817,8,3,2024-06-20,6
2024-06-20 08:40:00,0.45810000609999996,8,3,2024-06-20,6
2024-06-20 08:45:00,0.0,8,3,2024-06-20,6
2024-06-20 08:50:00,0.0,8,3,2024-06-20,6
2024-06-20 08:55:00,0.5875,8,3,2024-06-20,6
2024-06-20 09:00:00,0.5690499878,9,3,2024-06-20,6
2024-06-20 09:05:00,0.688,9,3,2024-06-20,6
2024-06-20 09:10:00,0.93,9,3,2024-06-20,6
2024-06-20 09:15:00,1.1331999510000001,9,3,2024-06-20,6
2024-06-20 09:20:00,1.0315999759999999,9,3,2024-06-20,6
2024-06-20 09:25:00,1.043199951,9,3,2024-06-20,6
2024-06-20 09:30:00,0.9981999511999999,9,3,2024-06-20,6
2024-06-20 09:35:00,0.8108000488,9,3,2024-06-20,6
2024-06-20 09:40:00,0.552,9,3,2024-06-20,6
2024-06-20 09:45:00,0.3531333313,9,3,2024-06-20,6
2024-06-20 09:50:00,0.30189999390000005,9,3,2024-06-20,6
2024-06-20 09:55:00,0.3972000122,9,3,2024-06-20,6
2024-06-20 10:00:00,0.3875,10,3,2024-06-20,6
2024-06-20 10:05:00,0.3834666748,10,3,2024-06-20,6
2024-06-20 10:10:00,0.37556665040000003,10,3,2024-06-20,6
2024-06-20 10:15:00,0.38036669920000005,10,3,2024-06-20,6
2024-06-20 10:20:00,0.3895666504,10,3,2024-06-20,6
2024-06-20 10:25:00,0.3784666748,10,3,2024-06-20,6
2024-06-20 10:30:00,0.34760000609999997,10,3,2024-06-20,6
2024-06-20 10:35:00,0.5415999756,10,3,2024-06-20,6
2024-06-20 10:40:00,0.5233999634000001,10,3,2024-06-20,6
2024-06-20 10:45:00,0.5065333557,10,3,2024-06-20,6
2024-06-20 10:50:00,0.4721333313,10,3,2024-06-20,6
2024-06-20 10:55:00,0.45560000609999995,10,3,2024-06-20,6
2024-06-20 11:00:00,0.3933499756,11,3,2024-06-20,6
2024-06-20 11:05:00,0.29430001829999997,11,3,2024-06-20,6
2024-06-20 11:10:00,0.2540333252,11,3,2024-06-20,6
2024-06-20 11:15:00,0.2452499847,11,3,2024-06-20,6
2024-06-20 11:20:00,0.2028000183,11,3,2024-06-20,6
2024-06-20 11:25:00,0.1482333374,11,3,2024-06-20,6
2024-06-20 11:30:00,0.1299000092,11,3,2024-06-20,6
2024-06-20 11:35:00,0.12240000150000001,11,3,2024-06-20,6
2024-06-20 11:40:00,0.1823000031,11,3,2024-06-20,6
2024-06-20 11:45:00,0.3387000122,11,3,2024-06-20,6
2024-06-20 11:50:00,0.4957999878,11,3,2024-06-20,6
2024-06-20 11:55:00,0.555,11,3,2024-06-20,6
2024-06-20 12:00:00,0.5254000244,12,3,2024-06-20,6
2024-06-20 12:05:00,0.5457333374,12,3,2024-06-20,6
2024-06-20 12:10:00,0.5405999756,12,3,2024-06-20,6
2024-06-20 12:15:00,0.8175,12,3,2024-06-20,6
2024-06-20 12:20:00,0.781750061,12,3,2024-06-20,6
2024-06-20 12:25:00,0.7638999634,12,3,2024-06-20,6
2024-06-20 12:30:00,0.7192666016,12,3,2024-06-20,6
2024-06-20 12:35:00,0.6617000122,12,3,2024-06-20,6
2024-06-20 12:40:00,0.6284499512,12,3,2024-06-20,6
2024-06-20 12:45:00,0.46675003049999997,12,3,2024-06-20,6
2024-06-20 12:50:00,0.29775,12,3,2024-06-20,6
2024-06-20 12:55:00,0.2073999939,12,3,2024-06-20,6
2024-06-20 13:00:00,0.1575,13,3,2024-06-20,6
2024-06-20 13:05:00,0.1219500046,13,3,2024-06-20,6
2024-06-20 13:10:00,0.0973500061,13,3,2024-06-20,6
2024-06-20 13:15:00,0.1034000015,13,3,2024-06-20,6
2024-06-20 13:20:00,0.1136999969,13,3,2024-06-20,6
2024-06-20 13:25:00,0.1626000061,13,3,2024-06-20,6
2024-06-20 13:30:00,0.226,13,3,2024-06-20,6
2024-06-20 13:35:00,0.2049000092,13,3,2024-06-20,6
2024-06-20 13:40:00,0.2058000031,13,3,2024-06-20,6
2024-06-20 13:45:00,0.2411000061,13,3,2024-06-20,6
2024-06-20 13:50:00,0.33010000609999995,13,3,2024-06-20,6
2024-06-20 13:55:00,0.33425,13,3,2024-06-20,6
2024-06-20 14:00:00,0.3712000122,14,3,2024-06-20,6
2024-06-20 14:05:00,0.46610000609999996,14,3,2024-06-20,6
2024-06-20 14:10:00,0.6342999878000001,14,3,2024-06-20,6
2024-06-20 14:15:00,0.6167000121999999,14,3,2024-06-20,6
2024-06-20 14:20:00,0.6115666503999999,14,3,2024-06-20,6
2024-06-20 14:25:00,0.766,14,3,2024-06-20,6
2024-06-20 14:30:00,0.8914000244,14,3,2024-06-20,6
2024-06-20 14:35:00,0.8287000121999999,14,3,2024-06-20,6
2024-06-20 14:40:00,0.8732000122,14,3,2024-06-20,6
2024-06-20 14:45:00,0.8795,14,3,2024-06-20,6
2024-06-20 14:50:00,1.023700012,14,3,2024-06-20,6
2024-06-20 14:55:00,1.0905,14,3,2024-06-20,6
2024-06-20 15:00:00,1.049433228,15,3,2024-06-20,6
2024-06-20 15:05:00,1.043466675,15,3,2024-06-20,6
2024-06-20 15:10:00,0.9813666382,15,3,2024-06-20,6
2024-06-20 15:15:00,0.9240666503999999,15,3,2024-06-20,6
2024-06-20 15:20:00,0.8832000732,15,3,2024-06-20,6
2024-06-20 15:25:00,0.7907000732,15,3,2024-06-20,6
2024-06-20 15:30:00,0.6413666992,15,3,2024-06-20,6
2024-06-20 15:35:00,0.641166687,15,3,2024-06-20,6
2024-06-20 15:40:00,0.6021500244,15,3,2024-06-20,6
2024-06-20 15:45:00,0.5223999634000001,15,3,2024-06-20,6
2024-06-20 15:50:00,0.4767333069,15,3,2024-06-20,6
2024-06-20 15:55:00,0.5949000244,15,3,2024-06-20,6
2024-06-20 16:00:00,0.529333313,16,3,2024-06-20,6
2024-06-20 16:05:00,0.5568666992,16,3,2024-06-20,6
2024-06-20 16:10:00,0.5490666503999999,16,3,2024-06-20,6
2024-06-20 16:15:00,0.6945,16,3,2024-06-20,6
2024-06-20 16:20:00,0.6305666503999999,16,3,2024-06-20,6
2024-06-20 16:25:00,0.652166687,16,3,2024-06-20,6
2024-06-20 16:30:00,1.128199951,16,3,2024-06-20,6
2024-06-20 16:35:00,1.418699951,16,3,2024-06-20,6
2024-06-20 16:40:00,1.273433228,16,3,2024-06-20,6
2024-06-20 16:45:00,1.346050049,16,3,2024-06-20,6
2024-06-20 16:50:00,1.167100098,16,3,2024-06-20,6
2024-06-20 16:55:00,0.91625,16,3,2024-06-20,6
2024-06-20 17:00:00,0.6802333374,17,3,2024-06-20,6
2024-06-20 17:05:00,0.6683666992,17,3,2024-06-20,6
2024-06-20 17:10:00,0.6167000121999999,17,3,2024-06-20,6
2024-06-20 17:15:00,0.4841500244,17,3,2024-06-20,6
2024-06-20 17:20:00,0.3074666748,17,3,2024-06-20,6
2024-06-20 17:25:00,0.2795666809,17,3,2024-06-20,6
2024-06-20 17:30:00,0.5455999756,17,3,2024-06-20,6
2024-06-20 17:35:00,0.4829500122,17,3,2024-06-20,6
2024-06-20 17:40:00,0.4620666504,17,3,2024-06-20,6
2024-06-20 17:45:00,0.4202999878,17,3,2024-06-20,6
2024-06-20 17:50:00,0.3884500122,17,3,2024-06-20,6
2024-06-20 17:55:00,0.35225,17,3,2024-06-20,6
2024-06-20 18:00:00,0.35080001829999996,18,3,2024-06-20,6
2024-06-20 18:05:00,0.3253999939,18,3,2024-06-20,6
2024-06-20 18:10:00,0.31414999390000004,18,3,2024-06-20,6
2024-06-20 18:15:00,0.2222999878,18,3,2024-06-20,6
2024-06-20 18:20:00,0.1396999969,18,3,2024-06-20,6
2024-06-20 18:25:00,0.1106666641,18,3,2024-06-20,6
2024-06-20 18:30:00,0.10633333589999999,18,3,2024-06-20,6
2024-06-20 18:35:00,0.1035333252,18,3,2024-06-20,6
2024-06-20 18:40:00,0.09996666718,18,3,2024-06-20,6
2024-06-20 18:45:00,0.09346666718,18,3,2024-06-20,6
2024-06-20 18:50:00,0.09009999847,18,3,2024-06-20,6
2024-06-20 18:55:00,0.07469999695,18,3,2024-06-20,6
2024-06-20 19:00:00,0.06265000153,19,3,2024-06-20,6
2024-06-20 19:05:00,0.04890000153,19,3,2024-06-20,6
2024-06-20 19:10:00,0.03309999847,19,3,2024-06-20,6
2024-06-20 19:15:00,0.025,19,3,2024-06-20,6
2024-06-20 19:20:00,0.02125,19,3,2024-06-20,6
2024-06-20 19:25:00,0.01764999962,19,3,2024-06-20,6
2024-06-20 19:30:00,0.01426666641,19,3,2024-06-20,6
2024-06-20 19:35:00,0.01316666698,19,3,2024-06-20,6
2024-06-20 19:40:00,0.01263333416,19,3,2024-06-20,6
2024-06-20 19:45:00,0.012366665839999999,19,3,2024-06-20,6
2024-06-20 19:50:00,0.012166666980000001,19,3,2024-06-20,6
2024-06-20 19:55:00,0.0,19,3,2024-06-20,6
2024-06-20 20:00:00,0.0,20,3,2024-06-20,6
2024-06-20 20:05:00,0.0,20,3,2024-06-20,6
2024-06-20 20:10:00,0.0,20,3,2024-06-20,6
2024-06-20 20:15:00,0.0,20,3,2024-06-20,6
2024-06-20 20:20:00,0.0,20,3,2024-06-20,6
2024-06-20 20:25:00,0.0,20,3,2024-06-20,6
2024-06-20 20:30:00,0.0,20,3,2024-06-20,6
2024-06-20 20:35:00,0.0,20,3,2024-06-20,6
2024-06-20 20:40:00,0.0,20,3,2024-06-20,6
2024-06-20 20:45:00,0.0,20,3,2024-06-20,6
2024-06-20 20:50:00,0.0,20,3,2024-06-20,6
2024-06-20 20:55:00,0.0,20,3,2024-06-20,6
2024-06-20 21:00:00,0.0,21,3,2024-06-20,6
2024-06-20 21:05:00,0.0,21,3,2024-06-20,6
2024-06-20 21:10:00,0.0,21,3,2024-06-20,6
2024-06-20 21:15:00,0.0,21,3,2024-06-20,6
2024-06-20 21:20:00,0.0,21,3,2024-06-20,6
2024-06-20 21:25:00,0.0,21,3,2024-06-20,6
2024-06-20 21:30:00,0.0,21,3,2024-06-20,6
2024-06-20 21:35:00,0.0,21,3,2024-06-20,6
2024-06-20 21:40:00,0.0,21,3,2024-06-20,6
2024-06-20 21:45:00,0.0,21,3,2024-06-20,6
2024-06-20 21:50:00,0.0,21,3,2024-06-20,6
2024-06-20 21:55:00,0.0,21,3,2024-06-20,6
2024-06-20 22:00:00,0.0,22,3,2024-06-20,6
2024-06-20 22:05:00,0.0,22,3,2024-06-20,6
2024-06-20 22:10:00,0.0,22,3,2024-06-20,6
2024-06-20 22:15:00,0.0,22,3,2024-06-20,6
2024-06-20 22:20:00,0.0,22,3,2024-06-20,6
2024-06-20 22:25:00,0.0,22,3,2024-06-20,6
2024-06-20 22:30:00,0.0,22,3,2024-06-20,6
2024-06-20 22:35:00,0.0,22,3,2024-06-20,6
2024-06-20 22:40:00,0.0,22,3,2024-06-20,6
2024-06-20 22:45:00,0.0,22,3,2024-06-20,6
2024-06-20 22:50:00,0.0,22,3,2024-06-20,6
2024-06-20 22:55:00,0.0,22,3,2024-06-20,6
2024-06-20 23:00:00,0.0,23,3,2024-06-20,6
2024-06-20 23:05:00,0.0,23,3,2024-06-20,6
2024-06-20 23:10:00,0.0,23,3,2024-06-20,6
2024-06-20 23:15:00,0.0,23,3,2024-06-20,6
2024-06-20 23:20:00,0.0,23,3,2024-06-20,6
2024-06-20 23:25:00,0.0,23,3,2024-06-20,6
2024-06-20 23:30:00,0.0,23,3,2024-06-20,6
2024-06-20 23:35:00,0.0,23,3,2024-06-20,6
2024-06-20 23:40:00,0.0,23,3,2024-06-20,6
2024-06-20 23:45:00,0.0,23,3,2024-06-20,6
2024-06-20 23:50:00,0.0,23,3,2024-06-20,6
2024-06-20 23:55:00,0.0,23,3,2024-06-20,6
2024-06-21 00:00:00,0.0,0,4,2024-06-21,6
2024-06-21 00:05:00,0.0,0,4,2024-06-21,6
2024-06-21 00:10:00,0.0,0,4,2024-06-21,6
2024-06-21 00:15:00,0.0,0,4,2024-06-21,6
2024-06-21 00:20:00,0.0,0,4,2024-06-21,6
2024-06-21 00:25:00,0.0,0,4,2024-06-21,6
2024-06-21 00:30:00,0.0,0,4,2024-06-21,6
2024-06-21 00:35:00,0.0,0,4,2024-06-21,6
2024-06-21 00:40:00,0.0,0,4,2024-06-21,6
2024-06-21 00:45:00,0.0,0,4,2024-06-21,6
2024-06-21 00:50:00,0.0,0,4,2024-06-21,6
2024-06-21 00:55:00,0.0,0,4,2024-06-21,6
2024-06-21 01:00:00,0.0,1,4,2024-06-21,6
2024-06-21 01:05:00,0.0,1,4,2024-06-21,6
2024-06-21 01:10:00,0.0,1,4,2024-06-21,6
2024-06-21 01:15:00,0.0,1,4,2024-06-21,6
2024-06-21 01:20:00,0.0,1,4,2024-06-21,6
2024-06-21 01:25:00,0.0,1,4,2024-06-21,6
2024-06-21 01:30:00,0.0,1,4,2024-06-21,6
2024-06-21 01:35:00,0.0,1,4,2024-06-21,6
2024-06-21 01:40:00,0.0,1,4,2024-06-21,6
2024-06-21 01:45:00,0.0,1,4,2024-06-21,6
2024-06-21 01:50:00,0.0,1,4,2024-06-21,6
2024-06-21 01:55:00,0.0,1,4,2024-06-21,6
2024-06-21 02:00:00,0.0,2,4,2024-06-21,6
2024-06-21 02:05:00,0.0,2,4,2024-06-21,6
2024-06-21 02:10:00,0.0,2,4,2024-06-21,6
2024-06-21 02:15:00,0.0,2,4,2024-06-21,6
2024-06-21 02:20:00,0.0,2,4,2024-06-21,6
2024-06-21 02:25:00,0.0,2,4,2024-06-21,6
2024-06-21 02:30:00,0.0,2,4,2024-06-21,6
2024-06-21 02:35:00,0.0,2,4,2024-06-21,6
2024-06-21 02:40:00,0.0,2,4,2024-06-21,6
2024-06-21 02:45:00,0.0,2,4,2024-06-21,6
2024-06-21 02:50:00,0.0,2,4,2024-06-21,6
2024-06-21 02:55:00,0.0,2,4,2024-06-21,6
2024-06-21 03:00:00,0.0,3,4,2024-06-21,6
2024-06-21 03:05:00,0.0,3,4,2024-06-21,6
2024-06-21 03:10:00,0.0,3,4,2024-06-21,6
2024-06-21 03:15:00,0.0,3,4,2024-06-21,6
2024-06-21 03:20:00,0.0,3,4,2024-06-21,6
2024-06-21 03:25:00,0.0,3,4,2024-06-21,6
2024-06-21 03:30:00,0.0,3,4,2024-06-21,6
2024-06-21 03:35:00,0.0,3,4,2024-06-21,6
2024-06-21 03:40:00,0.0,3,4,2024-06-21,6
2024-06-21 03:45:00,0.0,3,4,2024-06-21,6
2024-06-21 03:50:00,0.0,3,4,2024-06-21,6
2024-06-21 03:55:00,0.0,3,4,2024-06-21,6
2024-06-21 04:00:00,0.0,4,4,2024-06-21,6
2024-06-21 04:05:00,0.0,4,4,2024-06-21,6
2024-06-21 04:10:00,0.0,4,4,2024-06-21,6
2024-06-21 04:15:00,0.0,4,4,2024-06-21,6
2024-06-21 04:20:00,0.0,4,4,2024-06-21,6
2024-06-21 04:25:00,0.0,4,4,2024-06-21,6
2024-06-21 04:30:00,0.0,4,4,2024-06-21,6
2024-06-21 04:35:00,0.0,4,4,2024-06-21,6
2024-06-21 04:40:00,0.0,4,4,2024-06-21,6
2024-06-21 04:45:00,0.0,4,4,2024-06-21,6
2024-06-21 04:50:00,0.0,4,4,2024-06-21,6
2024-06-21 04:55:00,0.0,4,4,2024-06-21,6
2024-06-21 05:00:00,0.0,5,4,2024-06-21,6
2024-06-21 05:05:00,0.0,5,4,2024-06-21,6
2024-06-21 05:10:00,0.0,5,4,2024-06-21,6
2024-06-21 05:15:00,0.0,5,4,2024-06-21,6
2024-06-21 05:20:00,0.0,5,4,2024-06-21,6
2024-06-21 05:25:00,0.0,5,4,2024-06-21,6
2024-06-21 05:30:00,0.0,5,4,2024-06-21,6
2024-06-21 05:35:00,0.0,5,4,2024-06-21,6
2024-06-21 05:40:00,0.0,5,4,2024-06-21,6
2024-06-21 05:45:00,0.0,5,4,2024-06-21,6
2024-06-21 05:50:00,0.0,5,4,2024-06-21,6
2024-06-21 05:55:00,0.0,5,4,2024-06-21,6
2024-06-21 06:00:00,0.0,6,4,2024-06-21,6
2024-06-21 06:05:00,0.0,6,4,2024-06-21,6
2024-06-21 06:10:00,0.0,6,4,2024-06-21,6
2024-06-21 06:15:00,0.0,6,4,2024-06-21,6
2024-06-21 06:20:00,0.08090000153,6,4,2024-06-21,6
2024-06-21 06:25:00,0.1033000031,6,4,2024-06-21,6
2024-06-21 06:30:00,0.1226999969,6,4,2024-06-21,6
2024-06-21 06:35:00,0.1132666626,6,4,2024-06-21,6
2024-06-21 06:40:00,0.1185,6,4,2024-06-21,6
2024-06-21 06:45:00,0.1117999954,6,4,2024-06-21,6
2024-06-21 06:50:00,0.11463333889999999,6,4,2024-06-21,6
2024-06-21 06:55:00,0.1978999939,6,4,2024-06-21,6
2024-06-21 07:00:00,0.2003500061,7,4,2024-06-21,6
2024-06-21 07:05:00,0.2011666718,7,4,2024-06-21,6
2024-06-21 07:10:00,0.1965333252,7,4,2024-06-21,6
2024-06-21 07:15:00,0.1933999939,7,4,2024-06-21,6
2024-06-21 07:20:00,0.1596499939,7,4,2024-06-21,6
2024-06-21 07:25:00,0.1393499908,7,4,2024-06-21,6
2024-06-21 07:30:00,0.2096999969,7,4,2024-06-21,6
2024-06-21 07:35:00,0.316,7,4,2024-06-21,6
2024-06-21 07:40:00,0.3168000183,7,4,2024-06-21,6
2024-06-21 07:45:00,0.3167666626,7,4,2024-06-21,6
2024-06-21 07:50:00,0.5061000060999999,7,4,2024-06-21,6
2024-06-21 07:55:00,0.4747000427,7,4,2024-06-21,6
2024-06-21 08:00:00,0.4789333496,8,4,2024-06-21,6
2024-06-21 08:05:00,0.8357999878000001,8,4,2024-06-21,6
2024-06-21 08:10:00,0.7564499512,8,4,2024-06-21,6
2024-06-21 08:15:00,0.7445999146000001,8,4,2024-06-21,6
2024-06-21 08:20:00,0.6997666626,8,4,2024-06-21,6
2024-06-21 08:25:00,0.6919666138,8,4,2024-06-21,6
2024-06-21 08:30:00,0.7554000244,8,4,2024-06-21,6
2024-06-21 08:35:00,0.7045500488,8,4,2024-06-21,6
2024-06-21 08:40:00,0.7304000244,8,4,2024-06-21,6
2024-06-21 08:45:00,0.5977000121999999,8,4,2024-06-21,6
2024-06-21 08:50:00,0.587333313,8,4,2024-06-21,6
2024-06-21 08:55:00,0.5282999267999999,8,4,2024-06-21,6
2024-06-21 09:00:00,0.4401666565,9,4,2024-06-21,6
2024-06-21 09:05:00,0.5540999756,9,4,2024-06-21,6
2024-06-21 09:10:00,0.5240499878,9,4,2024-06-21,6
2024-06-21 09:15:00,0.5934000244000001,9,4,2024-06-21,6
2024-06-21 09:20:00,2.0005,9,4,2024-06-21,6
2024-06-21 09:25:00,1.648699951,9,4,2024-06-21,6
2024-06-21 09:30:00,1.648699829,9,4,2024-06-21,6
2024-06-21 09:35:00,2.053,9,4,2024-06-21,6
2024-06-21 09:40:00,1.872700073,9,4,2024-06-21,6
2024-06-21 09:45:00,1.812599976,9,4,2024-06-21,6
2024-06-21 09:50:00,2.052600098,9,4,2024-06-21,6
2024-06-21 09:55:00,1.8724998780000002,9,4,2024-06-21,6
2024-06-21 10:00:00,1.688666626,10,4,2024-06-21,6
2024-06-21 10:05:00,1.506699951,10,4,2024-06-21,6
2024-06-21 10:10:00,1.208449951,10,4,2024-06-21,6
2024-06-21 10:15:00,1.167800049,10,4,2024-06-21,6
2024-06-21 10:20:00,1.04043335,10,4,2024-06-21,6
2024-06-21 10:25:00,1.0914000240000001,10,4,2024-06-21,6
2024-06-21 10:30:00,1.005699951,10,4,2024-06-21,6
2024-06-21 10:35:00,1.0252666019999999,10,4,2024-06-21,6
2024-06-21 10:40:00,2.054,10,4,2024-06-21,6
2024-06-21 10:45:00,1.818449951,10,4,2024-06-21,6
2024-06-21 10:50:00,2.049900146,10,4,2024-06-21,6
2024-06-21 10:55:00,2.045800049,10,4,2024-06-21,6
2024-06-21 11:00:00,2.045166626,11,4,2024-06-21,6
2024-06-21 11:05:00,2.046466797,11,4,2024-06-21,6
2024-06-21 11:10:00,2.047800171,11,4,2024-06-21,6
2024-06-21 11:15:00,2.051233398,11,4,2024-06-21,6
2024-06-21 11:20:00,2.052599854,11,4,2024-06-21,6
2024-06-21 11:25:00,1.927700073,11,4,2024-06-21,6
2024-06-21 11:30:00,1.927733398,11,4,2024-06-21,6
2024-06-21 11:35:00,1.801666626,11,4,2024-06-21,6
2024-06-21 11:40:00,1.8995667719999998,11,4,2024-06-21,6
2024-06-21 11:45:00,1.7341333010000002,11,4,2024-06-21,6
2024-06-21 11:50:00,1.699766602,11,4,2024-06-21,6
2024-06-21 11:55:00,1.565250122,11,4,2024-06-21,6
2024-06-21 12:00:00,1.3290333250000002,12,4,2024-06-21,6
2024-06-21 12:05:00,1.4475,12,4,2024-06-21,6
2024-06-21 12:10:00,1.3676666259999999,12,4,2024-06-21,6
2024-06-21 12:15:00,2.053,12,4,2024-06-21,6
2024-06-21 12:20:00,2.0535998540000002,12,4,2024-06-21,6
2024-06-21 12:25:00,2.053800049,12,4,2024-06-21,6
2024-06-21 12:30:00,2.054199951,12,4,2024-06-21,6
2024-06-21 12:35:00,1.688799927,12,4,2024-06-21,6
2024-06-21 12:40:00,1.159949951,12,4,2024-06-21,6
2024-06-21 12:45:00,1.123699951,12,4,2024-06-21,6
2024-06-21 12:50:00,1.703599976,12,4,2024-06-21,6
2024-06-21 12:55:00,1.558599976,12,4,2024-06-21,6
